A smartphone-based portable analytical system for on-site quantification of hypochlorite and its scavenging capacity of antioxidants,G2019524,2019,No
An evaluation for VR glasses system user experience: The influence factors of interactive operation and motion sickness,019206,2019,No
Investigating the impact of cybersecurity policy awareness on employees' cybersecurity behavior,01913,2019,No
Development of a multiplexed giant magnetoresistive biosensor array prototype to quantify ovarian cancer biomarkers,IN2019301,2019,No
Development of an Electronic Book Accessibility Standard for Physically Challenged Individuals and Deduction of a Production Guideline,K2019,2019,No
Improving quality of teaching and learning in classes by using augmented reality video,201988,2019,No
Large-scale otoscopic and audiometric population assessment: A pilot study,N2019148,2019,No
AnswerAuth: A bimodal behavioral biometric-based user authentication scheme for smartphones,IRO201989,2019,No
Smartphone-based Ellman's colourimetric methods for the analysis of D-penicillamine formulation and thiolated polymer,DUNGCHAROEN2019,2019,No
Mobile demonstration unit for fast- and catalytic pyrolysis: The combustion reduction integrated pyrolysis system (CRIPS),TENG2019185,2019,No
Understanding the impact of perceived visual aesthetics on user evaluations: An emotional perspective,NDARI201985,2019,No
Towards high accuracy GNSS real-time positioning with smartphones,OVE201994,2019,No
"The global impact of science gateways, virtual research environments and virtual laboratories",KER2019,2019,No
``Less Give More'': Evaluate and zoning Android applications,AK2019396,2019,Doubt
The role of the adversary model in applied security research,019156,2019,No
Using combined network information to predict mobile application usage,NG2019430,2019,No
Towards a practical framework for code offloading in the Internet of Things,EDETTO2019424,2019,No
Towards an accessible use of smartphone-based social networks through brain-computer interfaces,TINEZCAGIGAL2019155,2019,No
Testing the novelty effect of an m-learning tool on internalization and achievement: A Self-Determination Theory approach,O2019398,2019,No
The gap between certified and real-world passenger vehicle fuel consumption in China measured using a mobile phone application data,DROR20198,2019,No
Towards energy aware object-oriented development of android applications,AR201928,2019,Yes
Autonomous power management in mobile devices using dynamic frequency scaling and reinforcement learning for energy minimization,VALHO2019205,2019,No
Differences in perceptions about food delivery apps between single-person and multi-person households,2019108,2019,No
Vulnerability Detection on Mobile Applications Using State Machine Inference,DerLee20181,2018,Doubt
Automated parallel GUI testing as a service for mobile applications,2018,2018,Yes
Mobolic: An automated approach to exercising mobile application GUIs using symbiosis of online testing technique and customated input generation,atovich20181107,2018,Yes
Extending MoWebA for MobileApps with functions in the cloud ?,chiz2018312,2018,No
SARAEasy: A mobile app for cerebellar syndrome quantification and characterization,rouf201815,2018,No
Performance of automation testing tools for android applications,aga2018534,2018,Doubt
Testing driven development of mobile applications using automatic bug management systems,agoza2018151,2018,No
Proposal of a supply chain architecture immersed in the industry 4.0,riguez2018677,2018,No
Automatic assessment of assignments for Android application programming courses,eja2018232,2018,No
Two datasets for sentiment analysis in software engineering,2018712,2018,No
Mobile application usability testing in quasi-real conditions-the synergy of using different methods,ys2018362,2018,Yes
EnergyPatch: Repairing Resource Leaks to Improve Energy-Efficiency of Android Apps,erjee2018470,2018,Yes
Mobile Application Web API Reconnaissance: Web-to-Mobile Inconsistencies {\&} Vulnerabilities,doza2018756,2018,Doubt
Evaluation of multimedia streams in internet applications,epoto2018,2018,No
An input-centric performance model for computational offloading of mobile applications,n20181,2018,Yes
Hybrid crowd-powered approach for compatibility testing of mobile devices and applications,th2018,2018,Yes
Lifelogging data validation model for internet of things enabled personalized healthcare,g201850,2018,No
An extension of TRIANGLE testbed with model-based testing,izo2018190,2018,No
TRIANGLE: A Platform to Validate 5G KPIs in End to End scenarios,as2018,2018,No
Security testing for chatbots,ic201833,2018,No
Security testing framework for a novel mobile wallet ecosystem,tos2018153,2018,Yes
Data synchronization and offloading techniques for energy optimization in mobile cloud computing,ar2018633,2018,Yes
Watermark extraction under print-cam process using wave atoms based blind digital watermarking,ad2018,2018,No
Reliability of lagged poincar{\'{e}} plot parameters in ultrashort heart rate variability series: Application on affective sounds,delli2018741,2018,No
An enhanced authentication scheme in mobile RFID system,ou20181,2018,No
Congestive Heart Failure Risk Assessment Monitoring through Internet of things and mobile Personal Health Systems,nakis20182925,2018,No
"An Integrated Wearable Sensor for Unobtrusive, Continuous Measurement of Autonomic Nervous System",mud2018,2018,No
An automatically vetting mechanism for SSL error-handling vulnerability in android hybrid Web apps,2018127,2018,Yes
The mobile sleep lab app: An open-source framework for mobile sleep assessment based on consumer-grade wearable devices,gdorf20188,2018,No
Outsourced Ciphertext-Policy based Privacy Preservation for Mobile Cloud Computing,ad2018128,2018,No
"Development, Optimization, and Validation of Unintended Radiated Emissions Processing System for Threat Identification",edel2018,2018,No
Combining humans and machines for the future: A novel procedure to predict human interest,ed2018,2018,No
Piezologist: A Novel Wearable Piezoelectric-based Cardiorespiratory Monitoring System,ad2018,2018,No
Research on Multi-Dimensional Privacy Leakage Evaluation Model for Mobile Terminals [移动终端的多维度隐私泄露评估模型研究],0182134,2018,No
High structural coverage ABAC policy combination testing method based on a decision inheritance tree and data flow,ng20183881,2018,No
Avoiding sensitive data disclosure: Android system design and development data leaks detection thesis master degree computer engineering,ona2018141,2018,No
Testing android applications using multi-objective evolutionary algorithms with a stopping criteria,ella2018308,2018,No
Analysing data security requirements of android mobile banking application,tnagar201830,2018,Yes
FragDroid: Automated user interface interaction with activity and fragment analysis in android applications,n2018398,2018,Yes
Improving test suites via a novel testing with model learning approach,ella2018235,2018,No
Android-SRV: Scenario-Based Runtime Verification of Android Applications,ng2018239,2018,Doubt
A certified reference validation mechanism for the permission model of android,arte2018271,2018,Yes
Automated Security Configuration Checklist for Apple iOS Devices Using SCAP v1.2,tunji2018,2018,Yes
Design of Secure and Lightweight Authentication Protocol for Wearable Devices Environment,20181310,2018,No
Formalization and Verification of Mobile Systems Calculus Using the Rewriting Engine Maude,2018213,2018,No
"Analysis and Evaluation of SafeDroid v2.0, a Framework for Detecting Malicious Android Applications",yriou2018,2018,Yes
Ripple: Reflection analysis for Android apps in incomplete information environments,ng20181419,2018,No
Invetter: Locating insecure input validations in android services,ng20181165,2018,Yes
CDroid: practically implementation a formal-analyzed CIFC model on Android,018231,2018,Doubt
A crawling approach of hierarchical GUI model generation for android applications,20181613,2018,Yes
A novel framework for reliable network prediction of small scale wireless sensor networks (SSWSNs),dhu2018303,2018,No
HEMD: a highly efficient random forest-based malware detection framework for Android,20183353,2018,Yes
Abstractions for security protocol verification,yen2018459,2018,No
One-dimensional convolutional neural networks for Android malware detection,egawa201899,2018,Yes
DroidDet: Effective and robust detection of android malware using static analysis along with rotation forest model,2018638,2018,Yes
Enhanced mutual authentication system in mobile cloud environments,ya2018192,2018,No
SENTINEL: GENERATING GUI TESTS for ANDROID SENSOR LEAKS,01827,2018,Yes
Data confidentiality and integrity preserving outsourcing algorithm for matrix chain multiplication over malicious cloud server,ar20181251,2018,No
Analysis and verification of ECA rules in intelligent environments,ciagrano2018261,2018,No
Automatic detection of user abilities through the smartability framework,ttington2018,2018,No
Video content verification using blockchain technology,ensky2018208,2018,No
Automated detection and repair of incompatible uses of runtime permissions in Android apps,hara201867,2018,Yes
Cloud based secure storage for online examination stemtem,ekar201874,2018,No
Group-oriented range-bound key agreement for internet of things scenarios,en20181890,2018,No
A framework for enhancing mobile workflow execution through injection of flexible security controls,del2018303,2018,No
A PKC-based user authentication scheme without smart card,ar20185379,2018,No
The sleepwalker framework: Verification and validation of autonomous vehicles by mixed reality LiDAR stimulation,ka2018151,2018,No
Invalid certificates in modern browsers: A socio-technical analysis,stolisi2018509,2018,No
RINGA: Design and verification of finite state machine for self-adaptive software at runtime,2018200,2018,No
Model-based design and optimization of electric vehicles,rka2018566,2018,No
A comparison of android reverse engineering tools via program behaviors validation based on intermediate languages transformation,atovich201812382,2018,No
Android malware classification base on application category using static code analysis,nordin20186853,2018,Yes
An optimized and secure BUTE - Binding update using twofold encryption for next generation IP mobility,hi20181311,2018,No
Generation of SDN policies for protecting android environments based on automata learning,nepf20181,2018,Doubt
Viola: Trustworthy Sensor Notifications for Enhanced Privacy on Mobile Systems,zamohammadi20182689,2018,No
Iotverif: An automated tool to verify SSL/TLS certificate validation in android MQTT client applications,hamdi201895,2018,No
MultiDroid: An energy optimization technique for multi-window operations on OLED smartphones,ny201831983,2018,Yes
Intellectual property protection in smart systems engineering on exchange of simulation models,erle2018198,2018,No
Safe semi-supervised classification algorithm combined with active learning sampling strategy,o20184001,2018,No
Performance evaluation of deep learning stock price by chart type for buying policy verification,g2018646,2018,No
A more efficient secure fully verifiable delegation scheme for simultaneous group exponentiations,itz201874,2018,No
Validation of a Commercial Android Smartwatch as an Activity Monitoring Platform,r2018968,2018,No
An efficient biometric based remote user authentication scheme for secure internet of things environment,20181403,2018,No
Online signature verification by continuous wavelet transformation of speed signals,ar201833,2018,No
Real-time driver advisory model: Intelligent transportation systems,huma2018,2018,No
SneakLeak+: Large-scale klepto apps analysis,ndari2018,2018,No
"Privacy, security and policies: A review of problems and solutions with semantic web technologies",rane2018153,2018,No
A new range-free algorithm based on hop correction of RSSI,g20181205,2018,No
Data driven intrusion detection system for software defined networking enabled industrial internet of things,hawa20181289,2018,No
Detecting vocal irony,khardt201811,2018,No
Composite algorithm for pervasive healthcare system -- a solution to find optimized route for closest available health care facilities,esan20181,2018,No
Safety evaluation and consideration of 4 Pin Multi-needle for meso-therapy,2018S291,2018,No
Analysis of evolutionary algorithms to improve software defect prediction,hotra2018301,2018,No
Systematic parsing of X.509: Eradicating security issues with a parse tree,enghi2018817,2018,No
Non-stationary MIMO Channel Modeling and Parameter Evolving Under 3D Scenarios [三维场景非平稳MIMO信道构建及参数演进方法],ng2018774,2018,No
Negative trust for conflict resolution in software management,miero2018251,2018,No
Application of Zebris dynamometric platform and Arch Index in assessment of the longitudinal arch of the foot,rowicz2018S543,2018,No
Compact deep learned feature-based face recognition for Visual Internet of Things,0186729,2018,No
Employing invariants for anomaly detection in software defined networking based industrial internet of things,hawa20181267,2018,No
Towards Better Ocular Recognition for Secure Real-World Applications,izi2018277,2018,No
Entity resolution framework using rough set blocking for heterogeneous web of data,hya2018659,2018,No
Improved design and performance analysis of counterflow thrust vectoring technology under high subsonic,20181213,2018,No
An eye detection method based on convolutional neural networks and support vector machines,018345,2018,No
SAREF4health: IoT standard-based ontology-driven healthcare systems,eira2018239,2018,No
Identification of realistic distillation column using NARX based hybrid artificial neural network and artificial bee colony algorithm,eel20182075,2018,No
Application of intelligent forewarning system for desertification in China,g20182721,2018,No
Fetal heart rate monitoring device using condenser microphone sensor: Validation and comparison to standard devices,ad2018573,2018,No
Analysis technique of a wearable IoT health information on the MAPHIS,018224,2018,No
Gait Evaluation using Procrustes and Euclidean Distance Matrix Analysis,ary2018,2018,No
A graph-based approach for resolving incoherent ontology mappings,01815,2018,No
Correlates of state goal orientation for an MBA team project using a real-time performance feedback mobile application,:000433004300002,2018,No
Characterizing mobile apps from a source and test code viewpoint,:000436054200003,2018,No
Automatic security verification of mobile app configurations,:000419409200041,2018,Yes
An Approach for iOS Applications' Testing,:000429846000005,2018,Doubt
Design and preliminary validation of a mobile application-based expert system to facilitate repair of medical equipment in resource-limited health settings,:000433226900001,2018,No
Effective Validation Model and Use of Mobile Health Applications for the Elderly,:000449771200004,2018,No
A Cardiopulmonary Monitoring System for Patient Transport Within Hospitals Using Mobile Internet of Things Technology: Observational Validation Study,:000451079800001,2018,No
Future Information Technology Tools for Fighting Substandard and Falsified Medicines in Low- and Middle-Income Countries,:000443132400001,2018,No
A Path to Better-Quality mHealth Apps,:000440508400001,2018,Doubt
Diagnostic Accuracy of a Novel Mobile Phone Application for the Detection and Monitoring of Atrial Fibrillation,:000433402600010,2018,No
Legal framework for EaEurohealth products on the European market,:000426098000005,2018,No
A formal approach for detection of security flaws in the android permission system,:000441910000003,2018,Yes
The Prescription of Mobile Apps by Primary Care Teams: A Pilot Project in Catalonia,:000436209700001,2018,No
Automated identification of callbacks in Android framework using machine learning techniques,:000440521100005,2018,Yes
"A Critical Review of Consumer Wearables, Mobile Applications, and Equipment for Providing Biofeedback, Monitoring Stress, and Sleep in Physically Active Populations",:000436594600001,2018,No
GENDER DETECTION USING 3D ANTHROPOMETRIC MEASUREMENTS BY KINECT,:000439051900001,2018,No
Using a ResearchKit Smartphone App to Collect Rheumatoid Arthritis Symptoms From Real-World Participants: Feasibility Study,:000444907400001,2018,No
PPD ACT: an app-based genetic study of postpartum depression,:000452318200003,2018,No
CREAPP K6-12: Tool to evaluate the creative potential of app oriented to the design of personal digital storytelling,:000437493300018,2018,No
A scoring system to predict 5-year mortality in patients diagnosed with laryngeal glottic cancer,:000439772700011,2018,No
Smart phone technologies and ecological momentary data: is this the way forward on depression management and research?,:000429305600002,2018,No
Validation of the iPhone app using the force platform to estimate vertical jump height,:000437188900006,2018,No
Management of the General Process of Parenteral Nutrition Using mHealth Technologies: Evaluation and Validation Study,:000429192300002,2018,No
Health Information Technology Usability Evaluation Scale (Health-ITUES) for Usability Assessment of Mobile Health Technology: Validation Study,:000433951300024,2018,Yes
Paediatric weight estimation by age in the digital era: optimising a necessary evil,:000418535700020,2018,No
Assessment tool for the instructional design of simulation-based team training courses: the ID-SIM,:000429732000004,2018,No
Usage of EpiFinder clinical decision support in the assessment of epilepsy,:000432591100022,2018,No
Low Power Operation of Temperature-Modulated Metal Oxide Semiconductor Gas Sensors,:000427544000022,2018,No
Assessing a novel way to measure step count while walking using a custom mobile phone application,:000449374000023,2018,No
Astronaut Cardiovascular Health and Risk Modification (Astro-CHARM) Coronary Calcium Atherosclerotic Cardiovascular Disease Risk Calculator,:000447973800014,2018,No
Do android developers neglect error handling? a maintenance-Centric study on the relationship between android abstractions and uncaught exceptions,:000418979100001,2018,No
Smartphone App Using Mindfulness Meditation for Women With Chronic Pelvic Pain (MEMPHIS): Protocol for a Randomized Feasibility Trial,:000432915700008,2018,No
"Training community healthcare workers on the use of information and communication technologies: a randomised controlled trial of traditional versus blended learning in Malawi, Africa",:000428942000005,2018,No
Using a Mobile Device ``App{\{}''{\}} and Proximal Remote Sensing Technologies to Assess Soil Cover Fractions on Agricultural Fields,:000428805300029,2018,No
Hearing Tests Based on Biologically Calibrated Mobile Devices: Comparison With Pure-Tone Audiometry,:000433951300006,2018,No
Mobile Apps for Oral Health Promotion: Content Review and Heuristic Usability Analysis,:000444187800001,2018,Yes
Development and Validation of a Multidisciplinary Mobile Care System for Patients With Advanced Gastrointestinal Cancer: Interventional Observation Study,:000433584700006,2018,No
The reliability of vertical jump tests between the Vertec and My Jump phone application,:000430597200005,2018,No
A Mobile App to Screen for Neurocognitive Impairment: Preliminary Validation of NeuroScreen Among HIV-Infected South African Adults,:000433951300017,2018,No
Stakeholder engagement through gamification Effects of user motivation on psychological and behavioral stakeholder reactions,:000423118200005,2018,No
Safety detection method of Android App based on Drozer,:000450238300042,2018,Yes
A Novel Security Framework for Managing Android Permissions Using Blockchain Technology,:000429229200003,2018,Yes
Development of Whole Slide Imaging on Smartphones and Evaluation With ThinPrep Cytology Test Samples: Follow-Up Study,:000429192300001,2018,No
Enhancing touch behavioral authentication via cost-based intelligent mechanism on smartphones,:000448401600001,2018,No
RootAgency: A digital signature-based root privilege management agency for cloud terminal devices,:000429760800003,2018,No
Performance Analysis of Multi-Motion Sensor Behavior for Active Smartphone Authentication,:000417725500004,2018,Yes
Development and Validation Study of the Internet Overuse Screening Questionnaire,:000430823500005,2018,No
Urban infrastructure safety system based on mobile crowdsensing,:000419493400039,2018,No
DEVELOPMENT AND VALIDATION OF REASONING-BASED MULTIPLE CHOICE TEST FOR MEASURING THE MASTERY OF CHEMISTRY,:000437901900006,2018,No
THE SUITABILITY OF WILLIAM'S CREATIVITY INDICATORS WITH THE CREATIVITY-BASED WORKSHEET FOR THE JUNIOR HIGH SCHOOL STUDENTS ON DESIGNING SIMPLE DISTILLATION TOOL,:000440606600006,2018,No
ESAP: Efficient and secure authentication protocol for roaming user in mobile communication networks,:000433624400002,2018,Doubt
Development and validation of a low-cost tracheostomy simulator,:000431856200008,2018,No
Description and applications of a mobile system performing on-road aerosol remote sensing and in situ measurements,:000441169000004,2018,No
Evaluation of Pavement Roughness Using an Android-Based Smartphone,:000440541000007,2018,No
"Responsiveness, Reliability, and Minimally Important and Minimal Detectable Changes of 3 Electronic Patient-Reported Outcome Measures for Low Back Pain: Validation Study",:000448104600001,2018,No
Space Chain A math game for training Geometric and Arithmetic Progressions,:000434866100274,2018,No
Mobile Hearing Testing Applications and the Diagnosis of Sudden Sensorineural Hearing Loss: A Cautionary Tale,:000428758900001,2018,Yes
Design and implementation of an attestation protocol for measured dynamic behavior,:000450623900009,2018,No
CR Assisted IE Guarded Authenticated Biomedical Image Transactions,:000447794100001,2018,No
"A new device-aided cognitive function test, User eXperience-Trail Making Test (UX-TMT), sensitively detects neuropsychological performance in patients with dementia and Parkinson's disease",:000437468900003,2018,No
Use of mobile technology-based participatory mapping approaches to geolocate health facility attendees for disease surveillance in low resource settings,:000435904400001,2018,No
"Estimate, a New iPad Application for Assessment of Plant Disease Severity Using Photographic Standard Area Diagrams",:000423496600002,2018,No
The Accuracy of Smart Devices for Measuring Physical Activity in Daily Life: Validation Study,:000453282900001,2018,No
Research and Implementation of Mobile Application Security Detection Combining Static and Dynamic,7376,2018,Yes
Ensuring Android Execution Containers with Formal Methods,3090,2018,No
Offline Mobile Security,7303,2018,Yes
A developed mobile application for optimum facility location using center of gravity approach,3988,2018,No
Security Checking Experiments with Mobile Services,4938,2018,Yes
Application For Online Voting System Using Android Device,7284,2018,No
Thermal Modeling and Validation of a Real-World Mobile AP,4613,2018,No
An Empirical Analysis of Hazardous Uses of Android Shared Storage,7182,2018,No
Mobile GUI Testing Fragility: A Study on Open-Source Android Applications,7182,2018,Yes
A Geometry-Based Stochastic Channel Model for the Millimeter-Wave Band in a 3GPP High-Speed Train Scenario,3118,2018,No
``Electronic Secure Vehicle Verification System Using Advanced Digi-Locker System'',9450,2018,No
Andro-Simnet: Android Malware Family Classification using Social Network Analysis,4216,2018,Yes
Adversarial Gait Detection on Mobile Devices Using Recurrent Neural Networks,5923,2018,No
In-Network QoE and KPI Monitoring of Mobile YouTube Traffic: Insights for Encrypted iOS Flows,4928,2018,No
Obfuscatable Anonymous Authentication Scheme for Mobile Crowd Sensing,1236,2018,No
Secure and Efficient Two-Party Signing Protocol for the Identity-Based Signature Scheme in the IEEE P1363 Standard for Public Key Cryptography,3160,2018,No
Multilevel Authentication using QR code based watermarking with mobile OTP and Hadamard transformation,4891,2018,No
Usability Evaluation Framework for Mobile Apps Using Code Analysis,hur:2018:UEF:3210459.3210480,2018,Yes
Modeling Mobile User Actions for Purchase Recommendation Using Deep Memory Networks,gorijevic:2018:MMU:3209978.3210138,2018,No
Efficiently Manifesting Asynchronous Programming Errors in Android Apps,:2018:EMA:3238147.3238170,2018,No
Test Case Generation from Android Mobile Applications Focusing on Context Events,an:2018:TCG:3185089.3185099,2018,No
CiD: Automating the Detection of API-related Compatibility Issues in Android Apps,2018:CAD:3213846.3213857,2018,Doubt
Mutode: Generic JavaScript and Node.Js Mutation Testing Tool,riguez-Baquero:2018:MGJ:3213846.3229504,2018,No
AEON: Android Encryption Based Obfuscation,thanjali:2018:AAE:3176258.3176943,2018,No
ExtraSensory App: Data Collection In-the-Wild with Rich User Interface to Self-Report Behavior,zman:2018:EAD:3173574.3174128,2018,No
Mobile Crowdsourcing in the Wild: Challenges from a Global Community,:2018:MCW:3236112.3236176,2018,No
CHIMP: Crowdsourcing Human Inputs for Mobile Phones,eida:2018:CCH:3178876.3186035,2018,No
Leveraging ARM TrustZone and Verifiable Computing to Provide Auditable Mobile Functions,rte:2018:LAT:3286978.3287015,2018,No
Application Validation on RTDroid,:2018:AVR:3269482.3269484,2018,No
personalDash: First Steps Towards User-controlled Personalization of 3D Dashboards with Mobile Devices,pt:2018:PFS:3239092.3265952,2018,No
Mobile Farm for Software Testing,govoy:2018:MFS:3236112.3236117,2018,Doubt
A Derivation Framework for Dependent Security Label Inference,2018:DFD:3288538.3276485,2018,No
StateDroid: Stateful Detection of Stealthy Attacks in Android Apps via Horn-Clause Verification,aid:2018:SSD:3274694.3274707,2018,No
Mapping Raw Acceleration Data on ActiGraph Counts: A Machine Learning Approach,tin-Gonzalez:2018:MRA:3284179.3284260,2018,No
Analyzing Mobile Application Usage: Generating Log Files from Mobile Screen Recordings,eter:2018:AMA:3229434.3229450,2018,No
On the Feasibility of Automatic Malware Family Signature Generation,ng:2018:FAM:3203422.3203430,2018,Yes
User Experience of Mobile Application's Interface: Measurement Development,g:2018:UEM:3227696.3227698,2018,Doubt
Security-first Architecture: Deploying Single-direction Physically Isolated Active Security Processors for Safeguarding the Future Computing,g:2018:SAD:3267494.3267500,2018,No
A Session Type Provider: Compile-time API Generation of Distributed Protocols with Refinements in F{\#},kova:2018:STP:3178372.3179495,2018,No
Hermes: A Real Time Hypervisor for Mobile and IoT Systems,ngensmith:2018:HRT:3177102.3177103,2018,No
Securing Highly-Sensitive Information in Smart Mobile Devices Through Difficult-to-Mimic and Single-Time Usage Analytics,min:2018:SHI:3286978.3287012,2018,Yes
Interactive System Testing: Beyond GUI Testing,ny:2018:IST:3220134.3220146,2018,Doubt
Modeling Perceived Screen Resolution Based on Position and Orientation of Wrist-Worn Devices,ber:2018:MPS:3173574.3174184,2018,No
The State of Practice in Requirements Engineering in the Development of Mobile Applications,m:2018:SPR:3275245.3275268,2018,Doubt
The Effectiveness Level and Positive Values of Practicing Translation Using Mobile App DUOLINGO for Indonesian Freshmen Students,e:2018:ELP:3268808.3268834,2018,No
Enabling Intra-Plane Parallel Block Erase in NAND Flash to Alleviate the Impact of Garbage Collection,rett:2018:EIP:3218603.3218627,2018,No
Improving the Developer Experience with a Low-Code Process Modelling Language,riques:2018:IDE:3239372.3239387,2018,No
Keys in the Clouds: Auditable Multi-device Access to Cryptographic Credentials,nikov:2018:KCA:3230833.3234518,2018,No
Developing an Application for Dealing with Depression Through the Analysis of Information and Requirements Found in Groups from a Social Network,veira:2018:DAD:3229345.3229354,2018,No
Not Just Privacy: Improving Performance of Private Deep Learning in Mobile Cloud,g:2018:JPI:3219819.3220106,2018,Yes
Closed-Loop Quantitative Verification of Rate-Adaptive Pacemakers,letti:2018:CQV:3236466.3152767,2018,No
PISS-IoT: Person Identification and Spotting System in an Internet-of-Things Way,biappan:2018:PPI:3197768.3197781,2018,No
Ins and Outs: Optimal Caching and Re-Caching Policies in Mobile Networks,:2018:IOO:3209582.3209587,2018,No
An In-depth Performance Analysis and Optimization for Android Screencast,2018:IPA:3207677.3278016,2018,No
PASTA: PASsword-based Threshold Authentication,awal:2018:PPT:3243734.3243839,2018,No
Detection of Energy Inefficiencies in Android Wear Watch Faces,ng:2018:DEI:3236024.3236073,2018,Yes
Application for the Configuration and Adaptation of the Android Operating System for the Visually Impaired,liveira:2018:ACA:3192714.3192838,2018,No
Adaptive Correlation Exploitation in Big Data Query Optimization,:2018:ACE:3296598.3296612,2018,No
RELATE: Preference-aware Correlation-based Query Refinement,arrak:2018:RPC:3213187.3287608,2018,No
G-Miner: An Efficient Task-oriented Graph Mining System,n:2018:GET:3190508.3190545,2018,No
A High-bandwidth Snappy Decompressor in Reconfigurable Logic: Work-in-progress,g:2018:HSD:3283568.3283584,2018,No
Discovering communities of malapps on Android-based mobile cyber-physical systems,018104,2018,Yes
A fog computing based concept drift adaptive process mining framework for mobile APPs,NG2018670,2018,No
CANDYMAN: Classifying Android malware families by modelling dynamic traces with Markov chains,TIN2018121,2018,Yes
Analysing behavioural differences between e- and m-bookers in hotel booking,018,2018,No
Springbok: An App deployment accelerator for Android smart devices,018223,2018,No
High-quality ZnO inverse opals and related heterostructures as photocatalysts produced by atomic layer deposition,G2018112,2018,No
